^NDX,Date
990.22998046875,2002-07-09
959.0499877929688,2002-07-10
998.030029296875,2002-07-11
1000.8200073242188,2002-07-12
1021.02001953125,2002-07-15
1011.2999877929688,2002-07-16
1028.739990234375,2002-07-17
994.6099853515625,2002-07-18
965.3699951171875,2002-07-19
939.0999755859375,2002-07-22
896.8200073242188,2002-07-23
951.5800170898438,2002-07-24
894.4500122070312,2002-07-25
910.9099731445312,2002-07-26
970.1300048828125,2002-07-29
980.3599853515625,2002-07-30
962.0999755859375,2002-07-31
913.5900268554688,2002-08-01
892.510009765625,2002-08-02
857.0800170898438,2002-08-05
901.9099731445312,2002-08-06
919.0800170898438,2002-08-07
947.239990234375,2002-08-08
937.3300170898438,2002-08-09
938.97998046875,2002-08-12
907.6199951171875,2002-08-13
968.8400268554688,2002-08-14
980.97998046875,2002-08-15
996.0599975585938,2002-08-16
1026.06005859375,2002-08-19
1008.02001953125,2002-08-20
1035.469970703125,2002-08-21
1049.030029296875,2002-08-22
1010.489990234375,2002-08-23
1016.7899780273438,2002-08-26
974.469970703125,2002-08-27
944.8300170898438,2002-08-28
961.75,2002-08-29
942.3800048828125,2002-08-30
899.6400146484375,2002-09-03
920.97998046875,2002-09-04
882.9199829101562,2002-09-05
922.219970703125,2002-09-06
932.22998046875,2002-09-09
947.719970703125,2002-09-10
946.4000244140625,2002-09-11
915.010009765625,2002-09-12
923.8300170898438,2002-09-13
908.47998046875,2002-09-16
897.530029296875,2002-09-17
895.2000122070312,2002-09-18
865.9299926757812,2002-09-19
871.5999755859375,2002-09-20
843.0800170898438,2002-09-23
843.6099853515625,2002-09-24
880.4400024414062,2002-09-25
873.739990234375,2002-09-26
860.3499755859375,2002-09-27
832.52001953125,2002-09-30
870.6300048828125,2002-10-01
849.5499877929688,2002-10-02
833.2100219726562,2002-10-03
815.4000244140625,2002-10-04
804.6400146484375,2002-10-07
811.5,2002-10-08
807.4199829101562,2002-10-09
849.5700073242188,2002-10-10
890.6099853515625,2002-10-11
900.75,2002-10-14
950.4199829101562,2002-10-15
910.1300048828125,2002-10-16
945.0599975585938,2002-10-17
956.1300048828125,2002-10-18
979.3499755859375,2002-10-21
963.8699951171875,2002-10-22
989.3200073242188,2002-10-23
964.9099731445312,2002-10-24
995.5499877929688,2002-10-25
979.5499877929688,2002-10-28
960.8200073242188,2002-10-29
986.0900268554688,2002-10-30
989.5399780273438,2002-10-31
1019.0599975585938,2002-11-01
1046.989990234375,2002-11-04
1050.3900146484375,2002-11-05
1065.8599853515625,2002-11-06
1025.7900390625,2002-11-07
1008.3499755859375,2002-11-08
972.47998046875,2002-11-11
1001.9400024414062,2002-11-12
1011.9400024414062,2002-11-13
1057.8299560546875,2002-11-14
1061.280029296875,2002-11-15
1045.18994140625,2002-11-18
1025.9599609375,2002-11-19
1070.530029296875,2002-11-20
1118.1400146484375,2002-11-21
1116.010009765625,2002-11-22
1127.06005859375,2002-11-25
1087.489990234375,2002-11-26
1125.6700439453125,2002-11-27
1116.0999755859375,2002-11-29
1120.489990234375,2002-12-02
1088.800048828125,2002-12-03
1069.43994140625,2002-12-04
1053.06005859375,2002-12-05
1065.969970703125,2002-12-06
1014.8400268554688,2002-12-09
1033.0699462890625,2002-12-10
1036.3399658203125,2002-12-11
1039.949951171875,2002-12-12
1005.8499755859375,2002-12-13
1042.43994140625,2002-12-16
1040.010009765625,2002-12-17
1013.6699829101562,2002-12-18
1006.0499877929688,2002-12-19
1013.9000244140625,2002-12-20
1032.300048828125,2002-12-23
1023.2899780273438,2002-12-24
1016.4600219726562,2002-12-26
997.8499755859375,2002-12-27
989.8900146484375,2002-12-30
984.3699951171875,2002-12-31
1027.8599853515625,2003-01-02
1031.6300048828125,2003-01-03
1061.47998046875,2003-01-06
1071.8499755859375,2003-01-07
1042.52001953125,2003-01-08
1076.050048828125,2003-01-09
1087.3599853515625,2003-01-10
1083.0,2003-01-13
1094.8699951171875,2003-01-14
1073.5999755859375,2003-01-15
1061.4599609375,2003-01-16
1017.5800170898438,2003-01-17
1008.9299926757812,2003-01-21
1006.510009765625,2003-01-22
1032.6700439453125,2003-01-23
996.1799926757812,2003-01-24
986.4099731445312,2003-01-27
1001.4099731445312,2003-01-28
1016.5599975585938,2003-01-29
985.52001953125,2003-01-30
983.0499877929688,2003-01-31
987.0700073242188,2003-02-03
971.72998046875,2003-02-04
968.969970703125,2003-02-05
970.5499877929688,2003-02-06
957.0499877929688,2003-02-07
969.9600219726562,2003-02-10
971.6099853515625,2003-02-11
956.77001953125,2003-02-12
951.9000244140625,2003-02-13
982.0900268554688,2003-02-14
1014.9099731445312,2003-02-18
1005.8800048828125,2003-02-19
1001.469970703125,2003-02-20
1015.9199829101562,2003-02-21
994.6900024414062,2003-02-24
999.280029296875,2003-02-25
974.489990234375,2003-02-26
994.7999877929688,2003-02-27
1009.739990234375,2003-02-28
991.0700073242188,2003-03-03
982.97998046875,2003-03-04
990.22998046875,2003-03-05
983.9600219726562,2003-03-06
986.8200073242188,2003-03-07
964.2899780273438,2003-03-10
958.8200073242188,2003-03-11
970.5399780273438,2003-03-12
1029.7900390625,2003-03-13
1030.449951171875,2003-03-14
1077.010009765625,2003-03-17
1082.18994140625,2003-03-18
1074.969970703125,2003-03-19
1080.239990234375,2003-03-20
1093.1199951171875,2003-03-21
1047.0999755859375,2003-03-24
1066.5699462890625,2003-03-25
1066.300048828125,2003-03-26
1061.9300537109375,2003-03-27
1046.719970703125,2003-03-28
1018.6599731445312,2003-03-31
1022.6300048828125,2003-04-01
1063.4599609375,2003-04-02
1064.06005859375,2003-04-03
1050.699951171875,2003-04-04
1053.280029296875,2003-04-07
1046.300048828125,2003-04-08
1023.52001953125,2003-04-09
1033.1400146484375,2003-04-10
1026.1500244140625,2003-04-11
1048.31005859375,2003-04-14
1053.0799560546875,2003-04-15
1054.8900146484375,2003-04-16
1083.56005859375,2003-04-17
1081.0400390625,2003-04-21
1102.43994140625,2003-04-22
1112.9300537109375,2003-04-23
1108.1199951171875,2003-04-24
1083.18994140625,2003-04-25
1107.1300048828125,2003-04-28
1116.7900390625,2003-04-29
1106.06005859375,2003-04-30
1113.2099609375,2003-05-01
1136.3499755859375,2003-05-02
1136.260009765625,2003-05-05
1152.780029296875,2003-05-06
1135.8499755859375,2003-05-07
1118.760009765625,2003-05-08
1143.550048828125,2003-05-09
1160.4200439453125,2003-05-12
1155.969970703125,2003-05-13
1148.1400146484375,2003-05-14
1162.9300537109375,2003-05-15
1154.47998046875,2003-05-16
1112.489990234375,2003-05-19
1112.8499755859375,2003-05-20
1113.6800537109375,2003-05-21
1131.449951171875,2003-05-22
1130.050048828125,2003-05-23
1172.5799560546875,2003-05-27
1173.31005859375,2003-05-28
1181.8199462890625,2003-05-29
1197.8900146484375,2003-05-30
1185.1300048828125,2003-06-02
1198.5699462890625,2003-06-03
1224.760009765625,2003-06-04
1231.719970703125,2003-06-05
1213.1099853515625,2003-06-06
1195.550048828125,2003-06-09
1212.989990234375,2003-06-10
1228.239990234375,2003-06-11
1229.3199462890625,2003-06-12
1203.9100341796875,2003-06-13
1241.5799560546875,2003-06-16
1239.6300048828125,2003-06-17
1247.9000244140625,2003-06-18
1225.8900146484375,2003-06-19
1223.4000244140625,2003-06-20
1200.1700439453125,2003-06-23
1191.699951171875,2003-06-24
1188.3299560546875,2003-06-25
1214.5799560546875,2003-06-26
1205.239990234375,2003-06-27
1201.68994140625,2003-06-30
1217.3699951171875,2003-07-01
1245.75,2003-07-02
1231.3399658203125,2003-07-03
1281.8900146484375,2003-07-07
1298.3699951171875,2003-07-08
1295.1600341796875,2003-07-09
1268.6500244140625,2003-07-10
1280.5699462890625,2003-07-11
1295.739990234375,2003-07-14
1294.469970703125,2003-07-15
1291.989990234375,2003-07-16
1255.93994140625,2003-07-17
1259.9100341796875,2003-07-18
1240.780029296875,2003-07-21
1257.6300048828125,2003-07-22
1268.52001953125,2003-07-23
1253.760009765625,2003-07-24
1278.31005859375,2003-07-25
1280.530029296875,2003-07-28
1275.1700439453125,2003-07-29
1263.780029296875,2003-07-30
1276.93994140625,2003-07-31
1264.3399658203125,2003-08-01
1267.3800048828125,2003-08-04
1229.719970703125,2003-08-05
1215.1300048828125,2003-08-06
1217.1700439453125,2003-08-07
1207.280029296875,2003-08-08
1223.1400146484375,2003-08-11
1240.699951171875,2003-08-12
1240.3699951171875,2003-08-13
1251.9000244140625,2003-08-14
1253.6300048828125,2003-08-15
1284.81005859375,2003-08-18
1299.68994140625,2003-08-19
1299.72998046875,2003-08-20
1314.6500244140625,2003-08-21
1304.5400390625,2003-08-22
1306.6400146484375,2003-08-25
1309.050048828125,2003-08-26
1318.9300537109375,2003-08-27
1332.3299560546875,2003-08-28
1341.199951171875,2003-08-29
1361.0899658203125,2003-09-02
1360.18994140625,2003-09-03
1373.260009765625,2003-09-04
1361.9000244140625,2003-09-05
1386.72998046875,2003-09-08
1370.56005859375,2003-09-09
1332.280029296875,2003-09-10
1350.800048828125,2003-09-11
1357.6300048828125,2003-09-12
1347.77001953125,2003-09-15
1382.8199462890625,2003-09-16
1376.800048828125,2003-09-17
1400.1300048828125,2003-09-18
1392.260009765625,2003-09-19
1366.3199462890625,2003-09-22
1388.1500244140625,2003-09-23
1339.6400146484375,2003-09-24
1325.75,2003-09-25
1309.31005859375,2003-09-26
1335.510009765625,2003-09-29
1303.699951171875,2003-09-30
1335.3399658203125,2003-10-01
1337.0999755859375,2003-10-02
1375.3199462890625,2003-10-03
1381.699951171875,2003-10-06
1392.56005859375,2003-10-07
1382.4000244140625,2003-10-08
1396.949951171875,2003-10-09
1404.8699951171875,2003-10-10
1414.719970703125,2003-10-13
1420.6600341796875,2003-10-14
1417.5899658203125,2003-10-15
1426.7099609375,2003-10-16
1394.02001953125,2003-10-17
1409.31005859375,2003-10-20
1422.1300048828125,2003-10-21
1387.4000244140625,2003-10-22
1378.1099853515625,2003-10-23
1370.6099853515625,2003-10-24
1377.4100341796875,2003-10-27
1420.02001953125,2003-10-28
1419.9200439453125,2003-10-29
1417.3800048828125,2003-10-30
1416.3900146484375,2003-10-31
1443.1300048828125,2003-11-03
1429.3800048828125,2003-11-04
1429.56005859375,2003-11-05
1440.0799560546875,2003-11-06
1436.72998046875,2003-11-07
1414.6199951171875,2003-11-10
1409.6400146484375,2003-11-11
1443.52001953125,2003-11-12
1439.8699951171875,2003-11-13
1407.510009765625,2003-11-14
1393.75,2003-11-17
1364.699951171875,2003-11-18
1378.9000244140625,2003-11-19
1363.489990234375,2003-11-20
1373.3199462890625,2003-11-21
1419.31005859375,2003-11-24
1411.3599853515625,2003-11-25
1420.1099853515625,2003-11-26
1424.25,2003-11-28
1447.0799560546875,2003-12-01
1431.8900146484375,2003-12-02
1419.77001953125,2003-12-03
1432.3800048828125,2003-12-04
1406.9100341796875,2003-12-05
1418.050048828125,2003-12-08
1383.6600341796875,2003-12-09
1388.9599609375,2003-12-10
1416.9599609375,2003-12-11
1417.27001953125,2003-12-12
1396.8199462890625,2003-12-15
1403.280029296875,2003-12-16
1400.0,2003-12-17
1431.31005859375,2003-12-18
1426.1700439453125,2003-12-19
1431.7099609375,2003-12-22
1448.1700439453125,2003-12-23
1443.18994140625,2003-12-24
1443.8599853515625,2003-12-26
1470.3699951171875,2003-12-29
1470.010009765625,2003-12-30
1467.9200439453125,2003-12-31
1463.5699462890625,2004-01-02
1496.5799560546875,2004-01-05
1501.260009765625,2004-01-06
1514.260009765625,2004-01-07
1530.6500244140625,2004-01-08
1520.4599609375,2004-01-09
1539.77001953125,2004-01-12
1524.780029296875,2004-01-13
1534.0799560546875,2004-01-14
1532.010009765625,2004-01-15
1553.6199951171875,2004-01-16
1552.8699951171875,2004-01-20
1546.5999755859375,2004-01-21
1530.4200439453125,2004-01-22
1531.2099609375,2004-01-23
1553.6600341796875,2004-01-26
1519.22998046875,2004-01-27
1491.5699462890625,2004-01-28
1496.4000244140625,2004-01-29
1493.0799560546875,2004-01-30
1487.8399658203125,2004-02-02
1491.8499755859375,2004-02-03
1462.6099853515625,2004-02-04
1465.030029296875,2004-02-05
1498.949951171875,2004-02-06
1490.9100341796875,2004-02-09
1500.2900390625,2004-02-10
1514.1800537109375,2004-02-11
1501.3399658203125,2004-02-12
1484.469970703125,2004-02-13
1506.5699462890625,2004-02-17
1507.489990234375,2004-02-18
1484.800048828125,2004-02-19
1482.0999755859375,2004-02-20
1463.75,2004-02-23
1462.050048828125,2004-02-24
1470.219970703125,2004-02-25
1477.1300048828125,2004-02-26
1470.3800048828125,2004-02-27
1489.489990234375,2004-03-01
1473.219970703125,2004-03-02
1466.0899658203125,2004-03-03
1481.3599853515625,2004-03-04
1472.989990234375,2004-03-05
1441.1199951171875,2004-03-08
1437.469970703125,2004-03-09
1417.5,2004-03-10
1402.199951171875,2004-03-11
1431.4000244140625,2004-03-12
1399.8699951171875,2004-03-15
1407.0699462890625,2004-03-16
1428.8900146484375,2004-03-17
1417.77001953125,2004-03-18
1398.5799560546875,2004-03-19
1381.3900146484375,2004-03-22
1370.0400390625,2004-03-23
1381.8599853515625,2004-03-24
1425.8599853515625,2004-03-25
1415.3900146484375,2004-03-26
1442.31005859375,2004-03-29
1445.25,2004-03-30
1438.4100341796875,2004-03-31
1453.219970703125,2004-04-01
1490.300048828125,2004-04-02
1508.3699951171875,2004-04-05
1493.5799560546875,2004-04-06
1481.9599609375,2004-04-07
1485.510009765625,2004-04-08
1495.9300537109375,2004-04-12
1472.8800048828125,2004-04-13
1475.6600341796875,2004-04-14
1459.449951171875,2004-04-15
1449.06005859375,2004-04-16
1473.47998046875,2004-04-19
1436.9000244140625,2004-04-20
1451.010009765625,2004-04-21
1485.5,2004-04-22
1497.010009765625,2004-04-23
1480.530029296875,2004-04-26
1479.469970703125,2004-04-27
1453.030029296875,2004-04-28
1431.3599853515625,2004-04-29
1401.3599853515625,2004-04-30
1415.2900390625,2004-05-03
1422.1099853515625,2004-05-04
1428.4200439453125,2004-05-05
1415.5999755859375,2004-05-06
1406.18994140625,2004-05-07
1397.0999755859375,2004-05-10
1421.8900146484375,2004-05-11
1414.8299560546875,2004-05-12
1417.0899658203125,2004-05-13
1399.8499755859375,2004-05-14
1379.9000244140625,2004-05-17
1397.469970703125,2004-05-18
1396.3399658203125,2004-05-19
1396.8699951171875,2004-05-20
1408.1700439453125,2004-05-21
1413.969970703125,2004-05-24
1447.719970703125,2004-05-25
1453.8699951171875,2004-05-26
1463.1099853515625,2004-05-27
1466.219970703125,2004-05-28
1468.5400390625,2004-06-01
1464.219970703125,2004-06-02
1445.2099609375,2004-06-03
1455.0400390625,2004-06-04
1491.449951171875,2004-06-07
1495.969970703125,2004-06-08
1469.5,2004-06-09
1481.27001953125,2004-06-10
1458.6400146484375,2004-06-14
1479.199951171875,2004-06-15
1479.989990234375,2004-06-16
1464.030029296875,2004-06-17
1464.6500244140625,2004-06-18
1453.22998046875,2004-06-21
1474.8699951171875,2004-06-22
1493.52001953125,2004-06-23
1488.31005859375,2004-06-24
1498.3800048828125,2004-06-25
1493.0699462890625,2004-06-28
1505.6500244140625,2004-06-29
1516.6400146484375,2004-06-30
1489.5699462890625,2004-07-01
1481.18994140625,2004-07-02
1445.7099609375,2004-07-06
1452.489990234375,2004-07-07
1431.1300048828125,2004-07-08
1440.0,2004-07-09
1432.1099853515625,2004-07-12
1428.6800537109375,2004-07-13
1416.050048828125,2004-07-14
1415.9200439453125,2004-07-15
1392.1700439453125,2004-07-16
1396.77001953125,2004-07-19
1421.0699462890625,2004-07-20
1386.5699462890625,2004-07-21
1408.510009765625,2004-07-22
1375.47998046875,2004-07-23
1368.4000244140625,2004-07-26
1391.5,2004-07-27
1383.75,2004-07-28
1398.550048828125,2004-07-29
1400.3900146484375,2004-07-30
1406.3299560546875,2004-08-02
1379.1400146484375,2004-08-03
1379.2099609375,2004-08-04
1353.43994140625,2004-08-05
1315.300048828125,2004-08-06
1318.8299560546875,2004-08-09
1346.7099609375,2004-08-10
1324.6500244140625,2004-08-11
1304.4300537109375,2004-08-12
1307.8199462890625,2004-08-13
1326.8399658203125,2004-08-16
1335.719970703125,2004-08-17
1363.72998046875,2004-08-18
1353.239990234375,2004-08-19
1366.72998046875,2004-08-20
1370.9000244140625,2004-08-23
1369.780029296875,2004-08-24
1389.1700439453125,2004-08-25
1383.97998046875,2004-08-26
1388.56005859375,2004-08-27
1367.93994140625,2004-08-30
1368.6800537109375,2004-08-31
1377.9599609375,2004-09-01
1398.3399658203125,2004-09-02
1371.8199462890625,2004-09-03
1381.8399658203125,2004-09-07
1376.77001953125,2004-09-08
1391.530029296875,2004-09-09
1413.0,2004-09-10
1427.3399658203125,2004-09-13
1434.3699951171875,2004-09-14
1415.300048828125,2004-09-15
1417.969970703125,2004-09-16
1426.300048828125,2004-09-17
1424.719970703125,2004-09-20
1435.9100341796875,2004-09-21
1404.219970703125,2004-09-22
1405.77001953125,2004-09-23
1399.050048828125,2004-09-24
1385.550048828125,2004-09-27
1389.699951171875,2004-09-28
1410.8599853515625,2004-09-29
1412.739990234375,2004-09-30
1452.93994140625,2004-10-01
1459.010009765625,2004-10-04
1461.760009765625,2004-10-05
1474.3599853515625,2004-10-06
1455.77001953125,2004-10-07
1430.9599609375,2004-10-08
1437.72998046875,2004-10-11
1435.0,2004-10-12
1434.4599609375,2004-10-13
1425.2099609375,2004-10-14
1430.97998046875,2004-10-15
1457.31005859375,2004-10-18
1443.800048828125,2004-10-19
1452.260009765625,2004-10-20
1474.7900390625,2004-10-21
1438.25,2004-10-22
1432.5699462890625,2004-10-25
1442.1400146484375,2004-10-26
1480.030029296875,2004-10-27
1487.1199951171875,2004-10-28
1486.719970703125,2004-10-29
1488.7900390625,2004-11-01
1494.8299560546875,2004-11-02
1503.8900146484375,2004-11-03
1516.199951171875,2004-11-04
1525.239990234375,2004-11-05
1527.1300048828125,2004-11-08
1527.0,2004-11-09
1517.06005859375,2004-11-10
1541.699951171875,2004-11-11
1558.4100341796875,2004-11-12
1560.9599609375,2004-11-15
1548.530029296875,2004-11-16
1571.1199951171875,2004-11-17
1580.81005859375,2004-11-18
1552.1099853515625,2004-11-19
1568.280029296875,2004-11-22
1562.5999755859375,2004-11-23
1582.550048828125,2004-11-24
1578.260009765625,2004-11-26
1580.43994140625,2004-11-29
1571.5,2004-11-30
1607.1500244140625,2004-12-01
1613.1500244140625,2004-12-02
1614.4000244140625,2004-12-03
1619.5899658203125,2004-12-06
1589.3299560546875,2004-12-07
1601.9100341796875,2004-12-08
1609.7900390625,2004-12-09
1605.1600341796875,2004-12-10
1621.1600341796875,2004-12-13
1627.4599609375,2004-12-14
1623.6300048828125,2004-12-15
1607.6199951171875,2004-12-16
1596.6099853515625,2004-12-17
1591.969970703125,2004-12-20
1609.260009765625,2004-12-21
1613.5699462890625,2004-12-22
1613.77001953125,2004-12-23
1607.5899658203125,2004-12-27
1624.18994140625,2004-12-28
1624.949951171875,2004-12-29
1623.760009765625,2004-12-30
1621.1199951171875,2004-12-31
1603.510009765625,2005-01-03
1571.8299560546875,2005-01-04
1563.760009765625,2005-01-05
1557.52001953125,2005-01-06
1564.81005859375,2005-01-07
1564.9200439453125,2005-01-10
1553.4000244140625,2005-01-11
1565.780029296875,2005-01-12
1545.1800537109375,2005-01-13
1561.1099853515625,2005-01-14
1573.489990234375,2005-01-18
1545.6500244140625,2005-01-19
1514.56005859375,2005-01-20
1503.6400146484375,2005-01-21
1480.6600341796875,2005-01-24
1490.5699462890625,2005-01-25
1509.010009765625,2005-01-26
1507.550048828125,2005-01-27
1499.4599609375,2005-01-28
1519.6300048828125,2005-01-31
1523.6600341796875,2005-02-01
1525.0999755859375,2005-02-02
1508.239990234375,2005-02-03
1534.489990234375,2005-02-04
1529.050048828125,2005-02-07
1532.68994140625,2005-02-08
1506.81005859375,2005-02-09
1506.8299560546875,2005-02-10
1530.510009765625,2005-02-11
1538.2099609375,2005-02-14
1547.300048828125,2005-02-15
1542.4100341796875,2005-02-16
1519.2900390625,2005-02-17
1515.4000244140625,2005-02-18
1494.0699462890625,2005-02-22
1497.0899658203125,2005-02-23
1517.7099609375,2005-02-24
1526.9000244140625,2005-02-25
1511.02001953125,2005-02-28
1527.25,2005-03-01
1525.280029296875,2005-03-02
1511.8900146484375,2005-03-03
1520.5799560546875,2005-03-04
1545.199951171875,2005-03-07
1528.6500244140625,2005-03-08
1521.97998046875,2005-03-09
1524.3800048828125,2005-03-10
1505.6400146484375,2005-03-11
1515.0899658203125,2005-03-14
1502.06005859375,2005-03-15
1486.22998046875,2005-03-16
1487.6300048828125,2005-03-17
1484.4000244140625,2005-03-18
1484.449951171875,2005-03-21
1465.0899658203125,2005-03-22
1471.77001953125,2005-03-23
1469.93994140625,2005-03-24
1472.7099609375,2005-03-28
1464.3399658203125,2005-03-29
1491.739990234375,2005-03-30
1482.530029296875,2005-03-31
1469.3499755859375,2005-04-01
1476.719970703125,2005-04-04
1483.75,2005-04-05
1480.6700439453125,2005-04-06
1499.7099609375,2005-04-07
1485.5999755859375,2005-04-08
1478.550048828125,2005-04-11
1489.1600341796875,2005-04-12
1461.6800537109375,2005-04-13
1441.1300048828125,2005-04-14
1408.5899658203125,2005-04-15
1409.97998046875,2005-04-18
1420.800048828125,2005-04-19
1406.8499755859375,2005-04-20
1447.3699951171875,2005-04-21
1421.2099609375,2005-04-22
1437.31005859375,2005-04-25
1420.4300537109375,2005-04-26
1423.760009765625,2005-04-27
1409.2900390625,2005-04-28
1420.7900390625,2005-04-29
1423.7099609375,2005-05-02
1427.6099853515625,2005-05-03
1452.199951171875,2005-05-04
1450.1600341796875,2005-05-05
1456.0,2005-05-06
1463.3800048828125,2005-05-09
1450.3599853515625,2005-05-10
1459.550048828125,2005-05-11
1454.7900390625,2005-05-12
1470.6300048828125,2005-05-13
1480.6800537109375,2005-05-16
1490.1400146484375,2005-05-17
1509.260009765625,2005-05-18
1521.4300537109375,2005-05-19
1528.06005859375,2005-05-20
1535.219970703125,2005-05-23
1540.469970703125,2005-05-24
1532.7099609375,2005-05-25
1548.800048828125,2005-05-26
1549.800048828125,2005-05-27
1542.6300048828125,2005-05-31
1559.5,2005-06-01
1568.9599609375,2005-06-02
1544.47998046875,2005-06-03
1545.27001953125,2005-06-06
1531.1199951171875,2005-06-07
1527.6800537109375,2005-06-08
1539.4599609375,2005-06-09
1521.02001953125,2005-06-10
1529.1300048828125,2005-06-13
1524.4200439453125,2005-06-14
1529.489990234375,2005-06-15
1537.4200439453125,2005-06-16
1538.1300048828125,2005-06-17
1537.31005859375,2005-06-20
1536.47998046875,2005-06-21
1534.3599853515625,2005-06-22
1515.949951171875,2005-06-23
1500.1800537109375,2005-06-24
1493.75,2005-06-27
1508.6099853515625,2005-06-28
1504.1099853515625,2005-06-29
1493.52001953125,2005-06-30
1490.530029296875,2005-07-01
1506.3499755859375,2005-07-05
1498.050048828125,2005-07-06
1503.780029296875,2005-07-07
1533.27001953125,2005-07-08
1547.6600341796875,2005-07-11
1555.5899658203125,2005-07-12
1557.6199951171875,2005-07-13
1573.43994140625,2005-07-14
1577.8199462890625,2005-07-15
1570.0899658203125,2005-07-18
1590.489990234375,2005-07-19
1602.75,2005-07-20
1601.8900146484375,2005-07-21
1600.760009765625,2005-07-22
1593.5699462890625,2005-07-25
1598.9300537109375,2005-07-26
1611.949951171875,2005-07-27
1618.6400146484375,2005-07-28
1605.1400146484375,2005-07-29
1610.1099853515625,2005-08-01
1627.010009765625,2005-08-02
1627.18994140625,2005-08-03
1608.739990234375,2005-08-04
1601.5899658203125,2005-08-05
1589.969970703125,2005-08-08
1601.1400146484375,2005-08-09
1585.7099609375,2005-08-10
1600.6500244140625,2005-08-11
1591.75,2005-08-12
1600.7099609375,2005-08-15
1574.010009765625,2005-08-16
1582.2900390625,2005-08-17
1575.760009765625,2005-08-18
1573.719970703125,2005-08-19
1575.5899658203125,2005-08-22
1571.300048828125,2005-08-23
1561.7099609375,2005-08-24
1565.8800048828125,2005-08-25
1558.8399658203125,2005-08-26
1571.52001953125,2005-08-29
1565.72998046875,2005-08-30
1581.7099609375,2005-08-31
1577.25,2005-09-01
1573.1199951171875,2005-09-02
1597.27001953125,2005-09-06
1599.8599853515625,2005-09-07
1597.6800537109375,2005-09-08
1607.8299560546875,2005-09-09
1612.199951171875,2005-09-12
1607.3800048828125,2005-09-13
1589.6300048828125,2005-09-14
1588.550048828125,2005-09-15
1599.43994140625,2005-09-16
1586.050048828125,2005-09-19
1578.199951171875,2005-09-20
1561.8399658203125,2005-09-21
1567.3599853515625,2005-09-22
1571.75,2005-09-23
1572.8599853515625,2005-09-26
1568.8399658203125,2005-09-27
1568.81005859375,2005-09-28
1589.9300537109375,2005-09-29
1601.6600341796875,2005-09-30
1605.5899658203125,2005-10-03
1595.5400390625,2005-10-04
1571.52001953125,2005-10-05
1552.93994140625,2005-10-06
1555.9200439453125,2005-10-07
1546.989990234375,2005-10-10
1539.31005859375,2005-10-11
1521.18994140625,2005-10-12
1533.800048828125,2005-10-13
1544.2900390625,2005-10-14
1549.8800048828125,2005-10-17
1538.4300537109375,2005-10-18
1569.6099853515625,2005-10-19
1555.5899658203125,2005-10-20
1565.1199951171875,2005-10-21
1590.6500244140625,2005-10-24
1585.8199462890625,2005-10-25
1575.1400146484375,2005-10-26
1543.3800048828125,2005-10-27
1557.1099853515625,2005-10-28
1579.1800537109375,2005-10-31
1576.52001953125,2005-11-01
1597.2900390625,2005-11-02
1619.6700439453125,2005-11-03
1628.030029296875,2005-11-04
1629.27001953125,2005-11-07
1628.4000244140625,2005-11-08
1630.2099609375,2005-11-09
1650.9300537109375,2005-11-10
1653.3599853515625,2005-11-11
1651.9000244140625,2005-11-14
1644.31005859375,2005-11-15
1651.449951171875,2005-11-16
1676.3900146484375,2005-11-17
1679.8499755859375,2005-11-18
1686.22998046875,2005-11-21
1694.1400146484375,2005-11-22
1696.77001953125,2005-11-23
1701.050048828125,2005-11-25
1684.3900146484375,2005-11-28
1676.8399658203125,2005-11-29
1672.56005859375,2005-11-30
1704.280029296875,2005-12-01
1709.0999755859375,2005-12-02
1694.77001953125,2005-12-05
1701.3499755859375,2005-12-06
1697.0400390625,2005-12-07
1685.5899658203125,2005-12-08
1692.6199951171875,2005-12-09
1698.3499755859375,2005-12-12
1705.77001953125,2005-12-13
1698.97998046875,2005-12-14
1701.699951171875,2005-12-15
1688.6800537109375,2005-12-16
1664.3599853515625,2005-12-19
1665.0699462890625,2005-12-20
1670.6099853515625,2005-12-21
1683.3499755859375,2005-12-22
1682.9200439453125,2005-12-23
1668.3699951171875,2005-12-27
1667.0999755859375,2005-12-28
1655.3599853515625,2005-12-29
1645.199951171875,2005-12-30
1679.9300537109375,2006-01-03
1695.8299560546875,2006-01-04
1705.2900390625,2006-01-05
1734.989990234375,2006-01-06
1741.9000244140625,2006-01-09
1744.02001953125,2006-01-10
1758.239990234375,2006-01-11
1747.3499755859375,2006-01-12
1746.780029296875,2006-01-13
1736.3900146484375,2006-01-17
1716.6199951171875,2006-01-18
1729.9200439453125,2006-01-19
1676.3800048828125,2006-01-20
1676.300048828125,2006-01-23
1686.219970703125,2006-01-24
1677.0,2006-01-25
1690.489990234375,2006-01-26
1711.1099853515625,2006-01-27
1713.449951171875,2006-01-30
1710.75,2006-01-31
1713.02001953125,2006-02-01
1685.77001953125,2006-02-02
1664.530029296875,2006-02-03
1657.5400390625,2006-02-06
1651.8399658203125,2006-02-07
1670.469970703125,2006-02-08
1654.0799560546875,2006-02-09
1663.75,2006-02-10
1645.8299560546875,2006-02-13
1661.949951171875,2006-02-14
1673.1500244140625,2006-02-15
1688.6099853515625,2006-02-16
1675.2099609375,2006-02-17
1655.6800537109375,2006-02-21
1677.52001953125,2006-02-22
1672.2900390625,2006-02-23
